collection_id	collection_name	abundance_rank	genome_id	genome_name	relative_abundance
9	Wastewater Virome - Urban Treatment Plant	275	GCF_015161275.1	CrAssphage cr131_1, complete genome	7.090120502230376e-05
9	Wastewater Virome - Urban Treatment Plant	142	GCF_015161285.1	CrAssphage cr272_1, complete genome	0.0005531943602912095
9	Wastewater Virome - Urban Treatment Plant	235	GCF_015161295.1	CrAssphage cr273_1, complete genome	0.00016755830471498694
9	Wastewater Virome - Urban Treatment Plant	337	GCF_016528255.1	Bacteroides phage crAss002, complete genome	1.0691581617402946e-05
9	Wastewater Virome - Urban Treatment Plant	139	GCF_018580745.1	Jasmine virus H isolate Fujian, complete genome	0.0005713625036221343
9	Wastewater Virome - Urban Treatment Plant	196	GCF_018583735.1	Zebrafish picornavirus 1 strain IDEXX/ZfPV-1/2017/USA, complete genome	0.00026790778650072095
9	Wastewater Virome - Urban Treatment Plant	293	GCF_018584825.1	MAG: Corella adenovirus 1 isolate CorAdV1/Melbourne/2015, complete genome	4.3621990340549565e-05
9	Wastewater Virome - Urban Treatment Plant	304	GCF_020535895.1	Vibrio phage vB_Vipa36, complete genome	3.146459565507493e-05
9	Wastewater Virome - Urban Treatment Plant	171	GCF_021090175.1	Uncultured phage cr49_1, complete genome	0.00035553820585176746
9	Wastewater Virome - Urban Treatment Plant	186	GCF_021090185.1	Uncultured phage cr30_1, complete genome	0.0003039941603871819
9	Wastewater Virome - Urban Treatment Plant	126	GCF_021090195.1	Uncultured phage cr123_1, complete genome	0.0006421752555308497
9	Wastewater Virome - Urban Treatment Plant	205	GCF_021090205.1	Uncultured phage cr149_1, complete genome	0.00023690006420334065
9	Wastewater Virome - Urban Treatment Plant	214	GCF_021090215.1	Uncultured phage cr151_1, complete genome	0.00020977447140813136
9	Wastewater Virome - Urban Treatment Plant	223	GCF_021090225.1	Uncultured phage cr36_1, complete genome	0.0001911482609313262
9	Wastewater Virome - Urban Treatment Plant	339	GCF_021090235.1	Uncultured phage cr91_1, complete genome	9.878246622129253e-06
9	Wastewater Virome - Urban Treatment Plant	322	GCF_021090245.1	Uncultured phage cr99_1, complete genome	2.0858229041935045e-05
9	Wastewater Virome - Urban Treatment Plant	335	GCF_021090255.1	Uncultured phage cr77_1, complete genome	1.1776700738007793e-05
9	Wastewater Virome - Urban Treatment Plant	141	GCF_021090265.1	Uncultured phage cr44_1, complete genome	0.0005590466202031058
9	Wastewater Virome - Urban Treatment Plant	318	GCF_021090275.1	Uncultured phage cr54_1, complete genome	2.2656416286085404e-05
9	Wastewater Virome - Urban Treatment Plant	340	GCF_021090285.1	Uncultured phage cr18_1, complete genome	9.758729714255025e-06
9	Wastewater Virome - Urban Treatment Plant	341	GCF_021090305.1	Uncultured phage cr25_1, complete genome	9.588707500523025e-06
9	Wastewater Virome - Urban Treatment Plant	190	GCF_021090325.1	Uncultured phage cr2_1, complete genome	0.00029843104783747914
9	Wastewater Virome - Urban Treatment Plant	238	GCF_021090335.1	Uncultured phage cr13_1, complete genome	0.00015751392599513956
9	Wastewater Virome - Urban Treatment Plant	316	GCF_021090345.1	Uncultured phage cr61_1, complete genome	2.4180755192450057e-05
9	Wastewater Virome - Urban Treatment Plant	277	GCF_021090355.1	Uncultured phage cr12_1, complete genome	6.822083351816042e-05
9	Wastewater Virome - Urban Treatment Plant	157	GCF_021090365.1	Uncultured phage cr105_1, complete genome	0.00043059625113523565
9	Wastewater Virome - Urban Treatment Plant	273	GCF_021090605.1	Uncultured phage cr150_1, complete genome	7.407944443860722e-05
9	Wastewater Virome - Urban Treatment Plant	230	GCF_021090615.1	Uncultured phage cr82_1, complete genome	0.00017772744158993988
9	Wastewater Virome - Urban Treatment Plant	148	GCF_021090625.1	Uncultured phage cr29_1, complete genome	0.0004830231826312255
9	Wastewater Virome - Urban Treatment Plant	217	GCF_021090635.1	Uncultured phage cr16_1, complete genome	0.00020813951667248735
9	Wastewater Virome - Urban Treatment Plant	330	GCF_021090645.1	Uncultured phage cr35_1, complete genome	1.3602840964300141e-05
9	Wastewater Virome - Urban Treatment Plant	72	GCF_021090655.1	Uncultured phage cr23_1, complete genome	0.0015818481696472336
9	Wastewater Virome - Urban Treatment Plant	236	GCF_023120515.1	Neurospora crassa fusarivirus 1 JW60 RNA, complete genome	0.00016376386016870217
9	Wastewater Virome - Urban Treatment Plant	94	GCF_023124365.1	Rachiplusia nu nucleopolyhedrovirus isolate VPN54, complete genome	0.0010977390729786114
9	Wastewater Virome - Urban Treatment Plant	49	GCF_023124615.1	Tylonycteris bat coronavirus HKU33 strain GZ151867, complete genome	0.002931946242448054
9	Wastewater Virome - Urban Treatment Plant	108	GCF_023131475.1	Southern Psittacara leucophthalmus aviadenovirus isolate BR_DF2, partial genome	0.000875390479406521
9	Wastewater Virome - Urban Treatment Plant	314	GCF_023131665.1	Euproctis digramma nucleopolyhedrovirus, complete genome	2.557575408710113e-05
9	Wastewater Virome - Urban Treatment Plant	66	GCF_023141795.1	Hipposideros pomona bat coronavirus CHB25 isolate CHB0025, complete genome	0.0019791255624528876
9	Wastewater Virome - Urban Treatment Plant	163	GCF_023148945.1	Matsumuraeses phaseoli granulovirus strain IOZ01, complete genome	0.00040114316637178773
9	Wastewater Virome - Urban Treatment Plant	312	GCF_023156815.1	Acheta domesticus iflavirus isolate SE:1050, complete genome	2.587006071603847e-05
9	Wastewater Virome - Urban Treatment Plant	229	GCF_026210775.1	Xanthomonas phage Cf2, complete genome	0.0001785700284707703
9	Wastewater Virome - Urban Treatment Plant	231	GCF_029884235.1	Solenopsis invicta virus 6 isolate Formosa, complete genome	0.00017155449193199753
9	Wastewater Virome - Urban Treatment Plant	140	GCF_029885965.1	Trabala vishnou gigantina nucleopolyhedrovirus, complete genome	0.0005670252240426954
9	Wastewater Virome - Urban Treatment Plant	81	GCF_900098775.1	Bottlenose dolphin adenovirus 1 isolate BdAdV-1_2014 genome assembly, chromosome: I	0.0012692210307238797
9	Wastewater Virome - Urban Treatment Plant	51	GCF_900692495.1	Ovine picornavirus genome assembly, complete genome: monopartite	0.0027955930679878904
10	IBD Gut Virome (Inflammatory Bowel Disease)	26	GCF_000819615.1	Escherichia phage phiX174, complete genome	0.004255619128722134
10	IBD Gut Virome (Inflammatory Bowel Disease)	67	GCF_000845085.1	Human adenovirus C, complete genome	0.00034997453441634
10	IBD Gut Virome (Inflammatory Bowel Disease)	67	GCF_000859465.1	Human adenovirus 2, complete genome	0.00034997453441634
10	IBD Gut Virome (Inflammatory Bowel Disease)	6	GCF_000861145.1	Bombyx mori densovirus 5, complete genome	0.06933052648592906
10	IBD Gut Virome (Inflammatory Bowel Disease)	73	GCF_000864545.1	Enterobacteria phage ID2 Moscow/ID/2001, complete genome	0.00021142316911841808
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_000883035.1	Bacteroides phage B40-8, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	12	GCF_000884975.1	Enterobacteria phage St-1, complete genome	0.019747225743359437
10	IBD Gut Virome (Inflammatory Bowel Disease)	27	GCF_000888235.1	Torque teno virus 19, complete genome	0.005068472487305194
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_000895315.1	Bacteroides phage B124-14, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	45	GCF_000901095.1	Escherichia phage ADB-2, complete genome	0.001290499675873916
10	IBD Gut Virome (Inflammatory Bowel Disease)	67	GCF_000901875.1	Cronobacter phage ESP2949-1, complete genome	0.0003838718408783927
10	IBD Gut Virome (Inflammatory Bowel Disease)	86	GCF_000902355.1	Escherichia phage PhaxI, complete genome	2.0995436100556476e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	76	GCF_000905035.1	Serratia phage phiMAM1, complete genome	0.00012244086167442146
10	IBD Gut Virome (Inflammatory Bowel Disease)	65	GCF_000917915.1	Salmonella phage vB_SalM_SJ2, complete genome	0.00044184036984681993
10	IBD Gut Virome (Inflammatory Bowel Disease)	32	GCF_000924195.1	Escherichia phage bV_EcoS_AKS96, complete genome	0.003874281082401799
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_001502355.1	Parabacteroides phage YZ-2015b, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_001502975.1	Parabacteroides phage YZ-2015a, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	55	GCF_001504835.1	Bacteriophage phiK complete genome	0.0007954233863481444
10	IBD Gut Virome (Inflammatory Bowel Disease)	7	GCF_001744675.1	Shigella phage SHSML-45, complete genome	0.06724025610066228
10	IBD Gut Virome (Inflammatory Bowel Disease)	38	GCF_001744855.1	Salmonella phage vB_SalM_PM10, complete genome	0.0022738096148875796
10	IBD Gut Virome (Inflammatory Bowel Disease)	1	GCF_002149405.1	Salmonella phage Stitch, complete genome	0.1767693289308207
10	IBD Gut Virome (Inflammatory Bowel Disease)	37	GCF_002606685.1	Escherichia phage APCEc03, complete genome	0.0026447350706243645
10	IBD Gut Virome (Inflammatory Bowel Disease)	15	GCF_002608295.1	Escherichia phage JMPW1, complete genome	0.013470639635706667
10	IBD Gut Virome (Inflammatory Bowel Disease)	30	GCF_002618845.1	Coliphage WA45, complete genome	0.0039444470254833604
10	IBD Gut Virome (Inflammatory Bowel Disease)	13	GCF_002618865.1	Coliphage NC35, complete genome	0.017678522642515918
10	IBD Gut Virome (Inflammatory Bowel Disease)	17	GCF_002618885.1	Coliphage ID21, complete genome	0.01313742136922819
10	IBD Gut Virome (Inflammatory Bowel Disease)	69	GCF_002618905.1	Coliphage NC28, complete genome	0.00034347216931164955
10	IBD Gut Virome (Inflammatory Bowel Disease)	61	GCF_002618925.1	Coliphage NC29, complete genome	0.000520073360418501
10	IBD Gut Virome (Inflammatory Bowel Disease)	11	GCF_002618945.1	Coliphage ID32, complete genome	0.02117841366768172
10	IBD Gut Virome (Inflammatory Bowel Disease)	8	GCF_002618965.1	Coliphage ID62, complete genome	0.05114937464460528
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002633435.1	Azobacteroides phage ProJPt-Bp1 DNA, complete sequence	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	21	GCF_002743495.1	Salmonella phage SP01, complete genome	0.00795134357145862
10	IBD Gut Virome (Inflammatory Bowel Disease)	35	GCF_002814475.1	Escherichia phage H8, complete genome, *** SEQUENCING IN PROGRESS ***	0.0029046391987252026
10	IBD Gut Virome (Inflammatory Bowel Disease)	62	GCF_002816835.1	Human rhinovirus 1 strain ATCC VR-1559, complete genome	0.0004915250304800373
10	IBD Gut Virome (Inflammatory Bowel Disease)	27	GCF_002818335.1	Torque teno virus 20 ORF4, ORF3, ORF2, ORF1 genes, complete cds, clone: SAa-10	0.005068472487305194
10	IBD Gut Virome (Inflammatory Bowel Disease)	14	GCF_002818665.1	Torque teno midi virus 9 DNA, complete genome, isolate: MDJN2	0.016990519112834293
10	IBD Gut Virome (Inflammatory Bowel Disease)	3	GCF_002921685.1	Enterobacteria phage f1 isolate f1_2_FR, complete genome	0.0861215210668338
10	IBD Gut Virome (Inflammatory Bowel Disease)	84	GCF_002957495.1	Salmonella phage Mutine, complete genome	4.275988933258719e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958055.1	Faecalibacterium phage FP_Brigit, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958065.1	Faecalibacterium phage FP_Epona, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958075.1	Faecalibacterium phage FP_Lagaffe, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958085.1	Faecalibacterium phage FP_Lugh, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958095.1	Faecalibacterium phage FP_Mushu, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958105.1	Faecalibacterium phage FP_Taranis, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958115.1	Faecalibacterium phage FP_Toutatis, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_002958125.1	Faecalibacterium phage FP_oengus, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	71	GCF_002997875.1	Klebsiella phage JY917, complete genome	0.00028494465059788744
10	IBD Gut Virome (Inflammatory Bowel Disease)	52	GCF_003328985.1	Salmonella phage LVR16A, partial genome	0.000831034324854267
10	IBD Gut Virome (Inflammatory Bowel Disease)	42	GCF_003342415.1	Salmonella phage S124, complete genome	0.001665969328213473
10	IBD Gut Virome (Inflammatory Bowel Disease)	59	GCF_003442555.1	Bacteroides phage crAss001, complete genome	0.0005378507417830091
10	IBD Gut Virome (Inflammatory Bowel Disease)	68	GCF_003991625.1	Escherichia phage vB_EcoS-95, complete genome	0.00038284834449640935
10	IBD Gut Virome (Inflammatory Bowel Disease)	19	GCF_004146765.1	Salmonella phage SeSz-1, complete genome	0.010916950193204109
10	IBD Gut Virome (Inflammatory Bowel Disease)	70	GCF_005394565.1	Escherichia phage vB_EcoM_KWBSE43-6, complete genome	0.0003172215650803424
10	IBD Gut Virome (Inflammatory Bowel Disease)	64	GCF_006425395.1	Eidolon helvum adenovirus DNA, complete genome, isolate: 06-106	0.00045829128002415696
10	IBD Gut Virome (Inflammatory Bowel Disease)	88	GCF_008214525.1	Klebsiella phage Sin4, complete genome	1.2842117054012003e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	81	GCF_008214945.1	Klebsiella phage Magnus, complete genome	6.226754554154836e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	41	GCF_008946025.1	Salmonella phage vB_SenS_SB13, complete genome	0.002040042634094615
10	IBD Gut Virome (Inflammatory Bowel Disease)	56	GCF_009662975.1	Shigella phage Sfin-3, complete genome	0.0006579966057815211
10	IBD Gut Virome (Inflammatory Bowel Disease)	9	GCF_009667565.1	Klebsiella phage 13, complete genome	0.024214600084732144
10	IBD Gut Virome (Inflammatory Bowel Disease)	54	GCF_010120215.1	Escherichia phage damhaus, complete genome	0.0008117125175054231
10	IBD Gut Virome (Inflammatory Bowel Disease)	49	GCF_010120345.1	Escherichia phage haarsle, complete genome	0.0009799139118448301
10	IBD Gut Virome (Inflammatory Bowel Disease)	83	GCF_010121105.1	Escherichia phage vojen, complete genome	4.891259884716987e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	36	GCF_010701345.1	Salmonella phage Se-G, complete genome	0.002818777512227597
10	IBD Gut Virome (Inflammatory Bowel Disease)	10	GCF_011756445.1	Phage NBEco002, complete genome	0.02268375435792765
10	IBD Gut Virome (Inflammatory Bowel Disease)	57	GCF_011756805.1	Salmonella phage bombadil, complete genome	0.0005447399618436164
10	IBD Gut Virome (Inflammatory Bowel Disease)	25	GCF_011895175.1	Salmonella phage faergetype, complete genome	0.004407886138411511
10	IBD Gut Virome (Inflammatory Bowel Disease)	77	GCF_011900995.1	Escherichia phage EC6098, complete genome	0.00010842601369495341
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_013387685.1	Bacteroides phage DAC15, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	18	GCF_015160955.1	CrAssphage cr107_1, complete genome	0.01173689170024535
10	IBD Gut Virome (Inflammatory Bowel Disease)	60	GCF_015160965.1	CrAssphage cr106_1, complete genome	0.0005328391035749374
10	IBD Gut Virome (Inflammatory Bowel Disease)	50	GCF_015160985.1	CrAssphage cr1_1, complete genome	0.0009596446710219375
10	IBD Gut Virome (Inflammatory Bowel Disease)	5	GCF_015161015.1	CrAssphage cr11_1, complete genome	0.07761221588544816
10	IBD Gut Virome (Inflammatory Bowel Disease)	33	GCF_015161025.1	CrAssphage cr8_1, complete genome	0.003780168277403064
10	IBD Gut Virome (Inflammatory Bowel Disease)	22	GCF_015161035.1	CrAssphage cr108_1, complete genome	0.006689574728937596
10	IBD Gut Virome (Inflammatory Bowel Disease)	20	GCF_015161125.1	CrAssphage cr271_1, complete genome	0.008700422087042097
10	IBD Gut Virome (Inflammatory Bowel Disease)	2	GCF_015161145.1	CrAssphage cr53_1, complete genome	0.08931614206494803
10	IBD Gut Virome (Inflammatory Bowel Disease)	58	GCF_015161165.1	CrAssphage cr60_1, complete genome	0.0005409686029419386
10	IBD Gut Virome (Inflammatory Bowel Disease)	66	GCF_015161215.1	CrAssphage cr113_1, complete genome	0.0004224988187197044
10	IBD Gut Virome (Inflammatory Bowel Disease)	87	GCF_015161265.1	CrAssphage cr130_1, complete genome	1.4421279550068537e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	34	GCF_015161285.1	CrAssphage cr272_1, complete genome	0.00315521258445456
10	IBD Gut Virome (Inflammatory Bowel Disease)	85	GCF_016528255.1	Bacteroides phage crAss002, complete genome	2.309487872387538e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_020492615.1	Escherichia phage vB_EcoS_Sponge, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	47	GCF_020892315.1	Escherichia phage KarlBarth, complete genome	0.007309896047037006
10	IBD Gut Virome (Inflammatory Bowel Disease)	74	GCF_021090225.1	Uncultured phage cr36_1, complete genome	0.00017801098914623157
10	IBD Gut Virome (Inflammatory Bowel Disease)	24	GCF_021090275.1	Uncultured phage cr54_1, complete genome	0.005965158205602018
10	IBD Gut Virome (Inflammatory Bowel Disease)	46	GCF_021090305.1	Uncultured phage cr25_1, complete genome	0.0012195591513090044
10	IBD Gut Virome (Inflammatory Bowel Disease)	82	GCF_021090335.1	Uncultured phage cr13_1, complete genome	5.045824792877511e-05
10	IBD Gut Virome (Inflammatory Bowel Disease)	51	GCF_021090605.1	Uncultured phage cr150_1, complete genome	0.0009596052837565612
10	IBD Gut Virome (Inflammatory Bowel Disease)	75	GCF_021090635.1	Uncultured phage cr16_1, complete genome	0.00013697900598909213
10	IBD Gut Virome (Inflammatory Bowel Disease)	78	GCF_900604475.1	Escherichia virus vB_Eco_mar001J1 genome assembly, chromosome: 1	9.697192759791869e-05
11	HIV+ Gut Virome	33	GCF_000819615.1	Escherichia phage phiX174, complete genome	0.0003699264287307974
11	HIV+ Gut Virome	7	GCF_000837805.1	Pseudomonas phage Pf3, complete genome	0.01737617325789595
11	HIV+ Gut Virome	43	GCF_000838265.1	Human herpesvirus 8 strain GK18, complete genome	9.665502837217893e-05
11	HIV+ Gut Virome	24	GCF_000845205.1	Enterobacteria phage M13, complete genome	0.0014147792392821107
11	HIV+ Gut Virome	17	GCF_000845245.1	Human herpesvirus 5 strain Merlin, complete genome	0.003781826811229198
11	HIV+ Gut Virome	48	GCF_000846145.1	Enterobacteria phage alpha3, complete genome	2.7403268943433508e-05
11	HIV+ Gut Virome	49	GCF_000846365.1	Human herpesvirus 6B, complete genome	2.1291530264518116e-05
11	HIV+ Gut Virome	27	GCF_000846805.1	Human adenovirus A, complete genome	0.001382244799204766
11	HIV+ Gut Virome	27	GCF_000857885.1	Human adenovirus type 35, complete genome	0.001382244799204766
11	HIV+ Gut Virome	4	GCF_000858285.1	Human herpesvirus 3, complete genome	0.11963093779253905
11	HIV+ Gut Virome	27	GCF_000858625.1	Human adenovirus D, complete genome	0.001382244799204766
11	HIV+ Gut Virome	44	GCF_000859985.2	Human herpesvirus 1 strain 17, complete genome	7.057860805102823e-05
11	HIV+ Gut Virome	11	GCF_000860565.1	African green monkey polyomavirus, complete genome	0.009230323023381257
11	HIV+ Gut Virome	14	GCF_000886375.1	Human bocavirus 4 NI strain HBoV4-NI-385, complete genome	0.004547416336422644
11	HIV+ Gut Virome	35	GCF_000888275.1	Torque teno mini virus 2, complete genome	0.00036431948793102945
11	HIV+ Gut Virome	53	GCF_000888915.1	Torque teno virus 14, complete genome	6.535956796909162e-06
11	HIV+ Gut Virome	12	GCF_000889835.1	Torque teno douroucouli virus, complete genome	0.007501817385493085
11	HIV+ Gut Virome	45	GCF_000891015.1	Shigella phage Shfl1, complete genome	6.168789192762981e-05
11	HIV+ Gut Virome	51	GCF_000900515.1	Enterobacteria phage vB_EcoS_ACG-M12, complete genome	1.7455494783277732e-05
11	HIV+ Gut Virome	6	GCF_000904055.1	STL polyomavirus strain MA138, complete genome	0.0324747786325471
11	HIV+ Gut Virome	41	GCF_000914155.1	Butcherbird polyomavirus isolate AWH19840, complete genome	0.00019334080420397237
11	HIV+ Gut Virome	53	GCF_000919755.1	Rupicapra rupicapra papillomavirus 1, complete genome	7.434267030468128e-06
11	HIV+ Gut Virome	50	GCF_000921315.1	Pigeon adenovirus 1 complete genome, strain IDA4	2.0511298872836694e-05
11	HIV+ Gut Virome	15	GCF_000928955.1	Dolphin polyomavirus 1 isolate DPyV-1/Trachea/2010, partial sequence	0.0041301761078974
11	HIV+ Gut Virome	32	GCF_000931155.1	Meles meles polyomavirus 1 isolate French, complete genome	0.0004640413275376546
11	HIV+ Gut Virome	24	GCF_001502975.1	Parabacteroides phage YZ-2015a, complete genome	0.09617185894313492
11	HIV+ Gut Virome	36	GCF_002219365.1	Giant panda anellovirus strain gpan20688, complete genome	0.0003602496630920102
11	HIV+ Gut Virome	27	GCF_002402265.1	Human gammaherpesvirus 4, complete genome	0.0007483655456683501
11	HIV+ Gut Virome	5	GCF_002614525.1	Klebsiella phage vB_KpnS_KpV522, complete genome	0.03512214548963617
11	HIV+ Gut Virome	34	GCF_002818245.1	Torque teno virus 9 clone BM1C-18 ORF2 (ORF2) gene, complete cds; and nonfunctional ORF1 (ORF1) gene, complete sequence	0.00036685525842177814
11	HIV+ Gut Virome	18	GCF_002818425.1	Torque teno virus 29 ORF2, ORF1, ORF3 genes, complete cds, isolate: TTVyon-KC009	0.0030445466089952782
11	HIV+ Gut Virome	53	GCF_002818445.1	Torque teno mini virus 10 isolate LIL-y1 ORF2, ORF1, ORF3, and ORF4 genes, complete cds	6.535956796909162e-06
11	HIV+ Gut Virome	46	GCF_002819305.1	Bombyx mori densovirus Zhenjiang segment VD1, complete sequence	4.662979549949301e-05
11	HIV+ Gut Virome	40	GCF_002957485.1	Klebsiella phage Menlow, complete genome	0.00024228158419585115
11	HIV+ Gut Virome	24	GCF_002958095.1	Faecalibacterium phage FP_Mushu, complete genome	0.09617185894313492
11	HIV+ Gut Virome	24	GCF_002958115.1	Faecalibacterium phage FP_Toutatis, complete genome	0.09617185894313492
11	HIV+ Gut Virome	20	GCF_003288695.1	Escherichia phage EP75, complete genome	0.0026592626526181266
11	HIV+ Gut Virome	25	GCF_003329365.1	Enterobacteria phage F20, partial genome	0.001041352481569399
11	HIV+ Gut Virome	9	GCF_003368825.1	Klebsiella phage NJS1, complete genome	0.013502365853290487
11	HIV+ Gut Virome	16	GCF_004133205.1	Macaca mulatta papillomavirus 3 isolate PM084S3c177403, complete genome	0.0038950911727245467
11	HIV+ Gut Virome	31	GCF_008214025.1	Shigella phage JK16, complete genome	0.0005969953776364445
11	HIV+ Gut Virome	39	GCF_008214525.1	Klebsiella phage Sin4, complete genome	0.00024305904265633542
11	HIV+ Gut Virome	42	GCF_010120185.1	Escherichia phage atuna, complete genome	0.00016998119823121094
11	HIV+ Gut Virome	19	GCF_010120215.1	Escherichia phage damhaus, complete genome	0.002756759686832518
11	HIV+ Gut Virome	55	GCF_010701535.1	Salmonella phage Se-J, complete genome	4.1214707830682605e-06
11	HIV+ Gut Virome	8	GCF_015160955.1	CrAssphage cr107_1, complete genome	0.014728278686202943
11	HIV+ Gut Virome	28	GCF_015160985.1	CrAssphage cr1_1, complete genome	0.0007298285084627791
11	HIV+ Gut Virome	3	GCF_015161015.1	CrAssphage cr11_1, complete genome	0.14210336960280612
11	HIV+ Gut Virome	10	GCF_015161125.1	CrAssphage cr271_1, complete genome	0.01028339843850149
11	HIV+ Gut Virome	2	GCF_015161145.1	CrAssphage cr53_1, complete genome	0.1681915696032731
11	HIV+ Gut Virome	24	GCF_016528255.1	Bacteroides phage crAss002, complete genome	0.09617185894313492
11	HIV+ Gut Virome	38	GCF_018577845.1	Pine marten torque teno virus 1 isolate VS4700004, complete genome	0.00027269606766803985
11	HIV+ Gut Virome	13	GCF_021090275.1	Uncultured phage cr54_1, complete genome	0.006537845242321111
11	HIV+ Gut Virome	26	GCF_021090305.1	Uncultured phage cr25_1, complete genome	0.0009730422989597946
11	HIV+ Gut Virome	29	GCF_021090605.1	Uncultured phage cr150_1, complete genome	0.000729792562869134
12	Cystic Fibrosis (CF) Respiratory Virome	52	GCF_000820495.2	Influenza B virus RNA 1, complete sequence	0.0010249464148996204
12	Cystic Fibrosis (CF) Respiratory Virome	42	GCF_000837865.1	BK polyomavirus, complete genome	0.04413331573063427
12	Cystic Fibrosis (CF) Respiratory Virome	11	GCF_000844285.1	Fowl adenovirus D, complete genome	0.024149046788348266
12	Cystic Fibrosis (CF) Respiratory Virome	54	GCF_000847025.1	Pseudomonas phage Pf1, complete genome	0.0010135308964348136
12	Cystic Fibrosis (CF) Respiratory Virome	63	GCF_000851145.1	Influenza A virus pb2 gene for polymerase Pb2, genomic RNA, strain A/Hong Kong/1073/99(H9N2)	0.0005794872435620596
12	Cystic Fibrosis (CF) Respiratory Virome	53	GCF_000852125.1	Pseudomonas phage phi-6 segment L, complete sequence	0.0010186993891747684
12	Cystic Fibrosis (CF) Respiratory Virome	25	GCF_000854245.1	Thogoto virus segment 1, complete sequence	0.006013493532308173
12	Cystic Fibrosis (CF) Respiratory Virome	20	GCF_000855925.1	Pseudomonas phage PP7, complete genome	0.009315481793799874
12	Cystic Fibrosis (CF) Respiratory Virome	64	GCF_000856445.1	Respiratory syncytial virus, complete genome	0.0004456448601272588
12	Cystic Fibrosis (CF) Respiratory Virome	17	GCF_000856665.10	Influenza C virus (C/Ann Arbor/1/50) PB2 gene for polymerase 2, complete cds	0.014334541371099213
12	Cystic Fibrosis (CF) Respiratory Virome	38	GCF_000857885.1	Human adenovirus type 35, complete genome	0.0036411963363257808
12	Cystic Fibrosis (CF) Respiratory Virome	38	GCF_000859665.1	Human adenovirus E, complete genome	0.0036411963363257808
12	Cystic Fibrosis (CF) Respiratory Virome	69	GCF_000860245.1	Staphylococcus phage ROSA, complete genome	0.00022444148735959322
12	Cystic Fibrosis (CF) Respiratory Virome	51	GCF_000861265.1	Rhinovirus B14, complete sequence	0.0012102955818204105
12	Cystic Fibrosis (CF) Respiratory Virome	18	GCF_000865485.1	Pseudomonas phage M6, complete genome	0.011739513957745416
12	Cystic Fibrosis (CF) Respiratory Virome	77	GCF_000865725.1	Influenza A virus (A/Puerto Rico/8/1934(H1N1)) segment 1, complete sequence	5.8388127116912005e-05
12	Cystic Fibrosis (CF) Respiratory Virome	79	GCF_000868745.1	Staphylococcus phage CNPH82, complete genome	3.788391575636009e-05
12	Cystic Fibrosis (CF) Respiratory Virome	24	GCF_000870585.1	Burkholderia phage phiE202 chromosome, complete genome	0.006253341502675729
12	Cystic Fibrosis (CF) Respiratory Virome	38	GCF_000871505.1	Burkholderia phage phiE12-2, complete genome	0.002609681917313769
12	Cystic Fibrosis (CF) Respiratory Virome	7	GCF_000873005.1	Burkholderia ambifaria phage BcepF1, complete genome	0.055799990104271974
12	Cystic Fibrosis (CF) Respiratory Virome	42	GCF_000873105.1	Burkholderia phage phiE255 chromosome, complete genome	0.0018768519535669215
12	Cystic Fibrosis (CF) Respiratory Virome	42	GCF_000874865.1	Merkel cell polyomavirus isolate R17b, complete genome	0.04413331573063427
12	Cystic Fibrosis (CF) Respiratory Virome	78	GCF_000883535.1	Pseudomonas phage PB1, complete genome	4.1954444292990045e-05
